id,likes,day,month,year,time_hours,time_minutes
61763,105,29,8,2022,19,3
61760,43,27,8,2022,11,33
61758,16,26,8,2022,17,30
61757,29,26,8,2022,16,51
61756,34,24,8,2022,17,11
61755,15,24,8,2022,15,1
61752,10,23,8,2022,10,0
61750,28,19,8,2022,17,49
61740,33,19,8,2022,12,6
61739,16,19,8,2022,10,53
61724,18,17,8,2022,19,44
61722,18,17,8,2022,16,47
61713,9,15,8,2022,15,28
61711,13,15,8,2022,14,32
61706,12,13,8,2022,12,9
61704,9,12,8,2022,13,15
61697,17,11,8,2022,12,56
61692,12,10,8,2022,19,50
61682,22,10,8,2022,13,25
61654,128,9,8,2022,19,40
61624,34,9,8,2022,16,29
61623,12,8,8,2022,12,51
61620,8,5,8,2022,14,12
61612,134,5,8,2022,12,58
61610,44,4,8,2022,14,59
61609,31,3,8,2022,19,32
61608,14,3,8,2022,13,59
61605,32,2,8,2022,15,5
61589,63,1,8,2022,19,24
61586,26,1,8,2022,17,28
61560,40,31,7,2022,10,54
61530,121,29,7,2022,18,57
61512,7,29,7,2022,12,35
61509,21,28,7,2022,11,41
61507,39,27,7,2022,13,39
61503,8,26,7,2022,12,5
61500,19,25,7,2022,14,56
61488,8,24,7,2022,17,0
61482,32,22,7,2022,18,37
61479,7,22,7,2022,13,36
61478,24,22,7,2022,12,24
61477,16,21,7,2022,16,2
61474,61,20,7,2022,16,33
61473,9,20,7,2022,15,30
61471,26,19,7,2022,19,45
61469,26,19,7,2022,19,7
61468,8,18,7,2022,19,30
61466,12,17,7,2022,17,26
61464,5,15,7,2022,17,18
61461,21,15,7,2022,11,33
61459,32,14,7,2022,18,21
61457,8,14,7,2022,17,1
61456,12,14,7,2022,12,0
61455,29,13,7,2022,19,26
61452,11,13,7,2022,16,36
61450,6,13,7,2022,13,20
61449,4,12,7,2022,18,48
61448,15,12,7,2022,16,40
61447,5,11,7,2022,15,43
61443,7,11,7,2022,14,24
61439,8,10,7,2022,16,6
61434,8,8,7,2022,14,22
61432,12,7,7,2022,19,1
61431,6,7,7,2022,17,4
61429,7,7,7,2022,13,39
61428,19,7,7,2022,11,32
61423,24,6,7,2022,17,22
61417,4,5,7,2022,17,7
61416,10,5,7,2022,12,7
61409,8,4,7,2022,16,39
61407,15,3,7,2022,17,29
61398,14,1,7,2022,17,16
61396,11,1,7,2022,12,52
61376,17,29,6,2022,18,48
61375,31,29,6,2022,16,44
61374,10,29,6,2022,10,34
61373,12,28,6,2022,18,29
61372,9,28,6,2022,17,28
61371,2,28,6,2022,15,32
61368,17,27,6,2022,17,43
61366,51,27,6,2022,13,39
61362,10,26,6,2022,10,0
61359,14,24,6,2022,19,31
61357,5,23,6,2022,20,21
61356,20,23,6,2022,16,39
61355,11,23,6,2022,14,53
61354,13,22,6,2022,18,12
61352,9,22,6,2022,16,5
61351,53,21,6,2022,17,31
61349,6,21,6,2022,16,14
61348,1,20,6,2022,18,40
61347,19,20,6,2022,17,1
61346,3,20,6,2022,15,23
61340,5,17,6,2022,11,24
61335,38,16,6,2022,10,2
61334,17,15,6,2022,14,37
61333,6,15,6,2022,12,19
61332,6,14,6,2022,19,27
61331,7,14,6,2022,17,3
61326,5,10,6,2022,13,13
61325,3,10,6,2022,10,50
61323,7,9,6,2022,17,41
61322,11,9,6,2022,12,19
61321,4,8,6,2022,19,19
61320,14,8,6,2022,17,31
61319,15,8,6,2022,15,57
61318,122,8,6,2022,15,0
61316,9,8,6,2022,11,15
61315,18,8,6,2022,10,13
61313,7,7,6,2022,18,3
61311,27,7,6,2022,16,59
61308,40,6,6,2022,17,50
61306,7,3,6,2022,12,41
61305,3,3,6,2022,11,36
61304,8,2,6,2022,15,36
61302,8,1,6,2022,14,36
61301,6,31,5,2022,15,0
61300,8,31,5,2022,12,40
61299,6,30,5,2022,16,10
61298,23,30,5,2022,14,14
61297,3,30,5,2022,12,6
61296,11,27,5,2022,17,2
61293,5,27,5,2022,16,1
61292,6,27,5,2022,15,0
61291,11,26,5,2022,20,6
61290,8,26,5,2022,17,1
61289,6,26,5,2022,10,35
61288,5,25,5,2022,18,21
61287,8,25,5,2022,12,2
61286,9,24,5,2022,19,4
61285,5,24,5,2022,18,14
61284,2,24,5,2022,14,18
61283,12,24,5,2022,11,28
61282,18,23,5,2022,20,20
61281,46,23,5,2022,13,32
61280,4,17,5,2022,18,46
61278,6,17,5,2022,16,23
61277,11,14,5,2022,11,33
61276,12,13,5,2022,17,20
61275,9,13,5,2022,14,12
61274,7,5,5,2022,10,31
61273,9,4,5,2022,19,7
61272,7,4,5,2022,17,20
61271,6,3,5,2022,13,48
61270,6,29,4,2022,18,15
61269,11,29,4,2022,16,7
61268,10,29,4,2022,15,5
61267,88,29,4,2022,14,4
61266,5,29,4,2022,11,32
61265,11,27,4,2022,14,51
61264,7,27,4,2022,12,53
61263,94,27,4,2022,11,25
61262,5,26,4,2022,20,7
61261,16,26,4,2022,10,0
61260,13,25,4,2022,18,12
61259,6,22,4,2022,12,6
61258,8,21,4,2022,11,45
61257,9,20,4,2022,14,10
61256,8,20,4,2022,10,52
61255,12,19,4,2022,19,32
61254,7,18,4,2022,18,24
61253,6,18,4,2022,14,20
61252,7,18,4,2022,11,39
61248,4,15,4,2022,19,27
61247,22,15,4,2022,17,10
61246,14,12,4,2022,16,31
61245,10,11,4,2022,18,31
61243,14,9,4,2022,13,20
61242,13,8,4,2022,20,53
61241,9,8,4,2022,17,40
61240,8,7,4,2022,14,12
61239,10,6,4,2022,19,41
61238,14,6,4,2022,13,27
61237,12,6,4,2022,12,20
61236,9,5,4,2022,18,31
61235,6,4,4,2022,16,17
61234,17,31,3,2022,19,10
61233,36,31,3,2022,18,6
61232,7,31,3,2022,16,45
61231,3,31,3,2022,13,22
61230,20,30,3,2022,19,32
61229,29,30,3,2022,12,27
61228,7,29,3,2022,18,35
61227,7,29,3,2022,15,33
61226,14,27,3,2022,10,0
61225,11,25,3,2022,12,4
61224,9,24,3,2022,16,30
61223,4,21,3,2022,16,47
61222,12,18,3,2022,15,45
61221,10,18,3,2022,12,50
61217,17,17,3,2022,14,20
61216,4,17,3,2022,13,33
61190,19,16,3,2022,16,51
61189,4,15,3,2022,17,17
61188,12,15,3,2022,13,6
61187,1,15,3,2022,10,12
61186,25,14,3,2022,20,18
61172,16,13,3,2022,9,30
61171,7,12,3,2022,17,55
61170,16,10,3,2022,19,14
61169,38,9,3,2022,16,15
61167,5,2,3,2022,15,42
61166,14,1,3,2022,17,17
61165,8,28,2,2022,17,40
61163,3,25,2,2022,17,0
61162,11,25,2,2022,15,53
61161,23,25,2,2022,14,45
61160,6,24,2,2022,17,12
61159,5,21,2,2022,15,35
61157,2,18,2,2022,19,54
61154,93,17,2,2022,14,53
61153,17,15,2,2022,16,19
61152,2,15,2,2022,15,21
61151,7,15,2,2022,13,18
61150,3,15,2,2022,11,11
61149,6,12,2,2022,13,50
61148,3,11,2,2022,11,31
61147,7,9,2,2022,15,53
61146,4,9,2,2022,11,22
61145,8,8,2,2022,16,35
61142,4,8,2,2022,12,5
61141,4,7,2,2022,16,45
61140,4,7,2,2022,12,41
61139,2,7,2,2022,11,38
61138,4,4,2,2022,16,24
61137,1,4,2,2022,11,30
61136,2,3,2,2022,17,24
61135,2,3,2,2022,11,34
61134,3,2,2,2022,18,11
61133,1,2,2,2022,17,10
61132,0,2,2,2022,15,9
61131,3,1,2,2022,18,35
61130,1,1,2,2022,17,35
61129,3,1,2,2022,13,40
61128,3,1,2,2022,12,37
61127,4,31,1,2022,15,17
61126,7,29,1,2022,12,33
61124,5,28,1,2022,16,58
61123,1,28,1,2022,15,35
61122,11,28,1,2022,13,27
61121,8,28,1,2022,12,22
61120,18,27,1,2022,11,30
61117,5,26,1,2022,11,38
61116,5,25,1,2022,16,54
61115,2,25,1,2022,15,33
61114,6,25,1,2022,14,20
61112,10,24,1,2022,16,8
61111,7,24,1,2022,14,19
61109,6,24,1,2022,13,11
61108,2,21,1,2022,12,39
61107,3,20,1,2022,15,22
61106,3,20,1,2022,11,24
61104,3,19,1,2022,15,19
61103,4,19,1,2022,11,34
61102,1,18,1,2022,14,25
61101,6,18,1,2022,12,15
61100,1,18,1,2022,11,13
61099,5,17,1,2022,14,6
61098,2,14,1,2022,11,35
61097,7,13,1,2022,18,42
61096,14,12,1,2022,18,59
61095,4,12,1,2022,14,36
61094,10,11,1,2022,14,58
61093,4,10,1,2022,18,22
61092,14,10,1,2022,13,38
61090,37,7,1,2022,12,11
61089,4,5,1,2022,11,45
61087,7,29,12,2021,18,42
61086,12,24,12,2021,21,10
61085,15,24,12,2021,20,20
61084,8,23,12,2021,16,52
61083,13,23,12,2021,13,45
61082,6,22,12,2021,13,30
61081,5,22,12,2021,10,49
61079,7,21,12,2021,14,26
61078,24,21,12,2021,10,24
61076,8,17,12,2021,12,37
61075,5,13,12,2021,17,8
61074,14,13,12,2021,16,56
61073,14,13,12,2021,12,17
61069,9,11,12,2021,12,2
61068,10,10,12,2021,14,26
61067,7,9,12,2021,15,33
61066,9,9,12,2021,14,34
61065,14,9,12,2021,12,51
61064,9,9,12,2021,10,32
61063,6,8,12,2021,19,46
61062,9,8,12,2021,17,15
61060,10,8,12,2021,14,31
61059,4,8,12,2021,13,33
61057,14,8,12,2021,12,29
61056,6,7,12,2021,14,15
61055,9,7,12,2021,11,31
61053,5,6,12,2021,17,51
61052,6,6,12,2021,15,40
61051,3,3,12,2021,14,59
61049,4,2,12,2021,18,38
61047,41,1,12,2021,20,34
61046,6,1,12,2021,10,19
61045,4,30,11,2021,14,16
61044,4,29,11,2021,15,4
61043,8,29,11,2021,13,1
61041,11,26,11,2021,20,11
61040,14,25,11,2021,18,30
61039,4,25,11,2021,17,36
61038,4,25,11,2021,16,46
61037,4,25,11,2021,14,43
61035,23,24,11,2021,17,33
61034,4,24,11,2021,13,10
61033,6,24,11,2021,12,10
61032,6,24,11,2021,11,9
61031,7,23,11,2021,19,18
61029,9,23,11,2021,13,30
61026,4,23,11,2021,12,42
61025,12,22,11,2021,20,12
61024,9,22,11,2021,16,2
61023,7,19,11,2021,13,27
61022,21,18,11,2021,16,30
61020,5,18,11,2021,11,18
61019,7,17,11,2021,17,35
61018,7,17,11,2021,14,30
61017,7,16,11,2021,17,14
61015,4,15,11,2021,15,32
61014,8,12,11,2021,19,0
61013,3,12,11,2021,17,26
61012,5,12,11,2021,13,50
61010,9,11,11,2021,18,14
61009,7,11,11,2021,10,48
61008,10,10,11,2021,19,13
61007,8,10,11,2021,10,11
61006,12,9,11,2021,18,46
61004,3,4,11,2021,14,40
61003,12,4,11,2021,12,45
61002,8,2,11,2021,17,20
61001,62,1,11,2021,12,15
61000,7,28,10,2021,11,19
60999,13,27,10,2021,17,15
60997,6,27,10,2021,10,0
60996,11,26,10,2021,19,22
60995,3,26,10,2021,17,31
60993,14,26,10,2021,13,49
60991,6,22,10,2021,17,59
60990,19,22,10,2021,16,29
60989,7,22,10,2021,14,7
60988,3,22,10,2021,11,45
60987,8,21,10,2021,16,54
60986,7,19,10,2021,19,45
60985,6,19,10,2021,18,31
60984,11,19,10,2021,16,6
60983,5,19,10,2021,12,19
60982,10,18,10,2021,19,59
60981,10,15,10,2021,19,40
60980,9,15,10,2021,18,38
60979,8,15,10,2021,17,23
60978,11,15,10,2021,11,2
60977,9,14,10,2021,15,54
60975,14,13,10,2021,18,36
60974,11,13,10,2021,17,35
60973,11,13,10,2021,14,16
60972,12,12,10,2021,15,3
60971,8,11,10,2021,18,12
60969,11,11,10,2021,17,13
60968,15,11,10,2021,14,21
60967,7,10,10,2021,13,43
60966,3,9,10,2021,19,57
60965,5,8,10,2021,18,26
60963,1,7,10,2021,11,6
60962,2,6,10,2021,16,56
60961,8,6,10,2021,13,33
60960,7,5,10,2021,18,26
60959,6,4,10,2021,13,33
60958,9,2,10,2021,17,0
60957,15,1,10,2021,19,30
60956,10,1,10,2021,16,31
60955,11,1,10,2021,12,22
60954,5,30,9,2021,14,39
60953,17,29,9,2021,16,44
60949,27,28,9,2021,11,5
60948,20,27,9,2021,19,41
60947,16,27,9,2021,19,30
60946,6,27,9,2021,13,53
60944,23,26,9,2021,14,44
60943,3,24,9,2021,17,1
60942,4,24,9,2021,15,39
60941,6,24,9,2021,11,1
60940,7,23,9,2021,18,55
60939,4,23,9,2021,17,55
60938,34,22,9,2021,19,34
60937,13,21,9,2021,19,30
60934,6,21,9,2021,11,45
60932,5,20,9,2021,15,9
60931,10,17,9,2021,18,51
60930,6,17,9,2021,16,36
60929,7,17,9,2021,12,20
60928,4,16,9,2021,19,58
60927,15,16,9,2021,15,25
60926,11,16,9,2021,15,22
60925,7,16,9,2021,14,21
60924,18,15,9,2021,14,8
60923,10,13,9,2021,14,4
60920,44,10,9,2021,16,48
60918,30,10,9,2021,15,10
60917,18,10,9,2021,13,40
60916,6,10,9,2021,12,36
60915,11,9,9,2021,19,40
60914,3,8,9,2021,13,46
60913,6,7,9,2021,15,35
60912,8,7,9,2021,14,35
60910,7,6,9,2021,11,7
60909,44,3,9,2021,20,48
60908,15,3,9,2021,20,5
60907,6,3,9,2021,14,50
60906,10,3,9,2021,11,45
60905,19,2,9,2021,11,21
60904,34,1,9,2021,20,11
60903,18,1,9,2021,19,19
60902,30,1,9,2021,15,4
60901,10,1,9,2021,13,2
60900,60,1,9,2021,9,54
60898,9,31,8,2021,19,32
60897,2,31,8,2021,18,40
60896,3,31,8,2021,16,3
60893,6,31,8,2021,14,3
60892,26,30,8,2021,20,13
60891,11,27,8,2021,19,30
60890,10,27,8,2021,18,27
60889,22,27,8,2021,14,14
60888,8,27,8,2021,12,3
60887,10,26,8,2021,18,5
60885,1,26,8,2021,13,20
60884,19,26,8,2021,11,20
60882,7,25,8,2021,19,19
60880,6,25,8,2021,16,55
60879,5,24,8,2021,16,45
60878,7,24,8,2021,15,42
60877,13,24,8,2021,14,52
60876,18,24,8,2021,11,53
60875,5,23,8,2021,18,8
60872,9,20,8,2021,14,30
60869,25,19,8,2021,16,42
60868,15,19,8,2021,14,8
60866,9,19,8,2021,12,55
60859,54,17,8,2021,19,53
60854,56,17,8,2021,19,9
60852,4,17,8,2021,12,19
60848,8,16,8,2021,14,49
60847,9,16,8,2021,13,2
60846,21,16,8,2021,11,13
60837,6,12,8,2021,14,38
60833,46,12,8,2021,12,56
60828,43,11,8,2021,14,45
60825,21,10,8,2021,18,11
60824,7,10,8,2021,17,6
60817,5,10,8,2021,12,18
60815,16,10,8,2021,11,6
60813,4,9,8,2021,18,0
60792,21,9,8,2021,10,22
60773,47,6,8,2021,23,53
60757,4,6,8,2021,19,32
60755,8,6,8,2021,18,8
60754,19,6,8,2021,17,9
60750,6,6,8,2021,13,49
60747,10,6,8,2021,11,9
60742,32,5,8,2021,18,13
60735,6,5,8,2021,16,30
60731,8,5,8,2021,12,57
60725,2,4,8,2021,12,0
60714,21,3,8,2021,14,26
60710,12,3,8,2021,13,26
60705,73,3,8,2021,11,8
60695,50,2,8,2021,23,1
60693,3,30,7,2021,13,6
60692,6,30,7,2021,10,54
60691,19,29,7,2021,18,51
60690,3,29,7,2021,13,48
60688,12,28,7,2021,15,35
60687,30,28,7,2021,11,36
60684,6,27,7,2021,17,37
60680,12,26,7,2021,19,13
60676,9,23,7,2021,10,28
60674,13,22,7,2021,18,44
60673,4,22,7,2021,14,20
60672,57,22,7,2021,13,17
60666,14,21,7,2021,18,20
60659,13,20,7,2021,19,50
60658,0,20,7,2021,18,50
60657,14,20,7,2021,17,51
60656,0,20,7,2021,16,57
60655,35,20,7,2021,15,28
60654,10,20,7,2021,12,31
60652,17,20,7,2021,11,30
60651,4,20,7,2021,10,18
60650,6,19,7,2021,17,31
60649,19,19,7,2021,15,5
60647,1,19,7,2021,14,21
60646,5,19,7,2021,11,43
60645,5,15,7,2021,16,30
60643,4,15,7,2021,13,33
60635,9,14,7,2021,14,22
60634,3,14,7,2021,10,31
60630,5,13,7,2021,17,36
60627,11,13,7,2021,15,50
60626,18,13,7,2021,14,51
60622,10,13,7,2021,12,36
60621,7,12,7,2021,18,17
60619,12,12,7,2021,17,35
60615,5,12,7,2021,13,33
60606,7,9,7,2021,19,26
60605,5,9,7,2021,13,15
60604,7,9,7,2021,11,19
60598,19,8,7,2021,18,20
60592,7,8,7,2021,12,43
60581,3,7,7,2021,20,11
60579,8,7,7,2021,19,15
60557,37,6,7,2021,14,27
60555,12,6,7,2021,13,35
60550,15,5,7,2021,15,22
60537,6,5,7,2021,12,44
60515,9,2,7,2021,11,23
60514,8,1,7,2021,18,52
60507,4,1,7,2021,11,44
60493,6,30,6,2021,13,36
60487,5,29,6,2021,16,20
60483,18,29,6,2021,11,56
60481,9,28,6,2021,19,11
60479,23,28,6,2021,18,12
60474,17,28,6,2021,15,47
60472,19,26,6,2021,13,3
60471,34,25,6,2021,17,31
60470,8,25,6,2021,14,42
60468,17,24,6,2021,14,50
60467,45,24,6,2021,12,51
60465,8,23,6,2021,18,20
60464,25,23,6,2021,16,30
60462,5,23,6,2021,15,30
60455,15,22,6,2021,15,34
60452,2,22,6,2021,14,15
60450,9,21,6,2021,21,13
60433,5,20,6,2021,13,19
60418,21,18,6,2021,20,23
60415,16,18,6,2021,19,12
60412,70,18,6,2021,17,49
60410,3,18,6,2021,16,0
60404,12,18,6,2021,12,31
60401,22,17,6,2021,19,5
60399,4,17,6,2021,18,5
60396,7,16,6,2021,15,2
60395,5,16,6,2021,11,15
60394,37,15,6,2021,19,30
60392,10,15,6,2021,16,47
60391,26,15,6,2021,15,31
60390,7,14,6,2021,13,1
60385,3,11,6,2021,19,9
60382,39,11,6,2021,17,52
60380,12,11,6,2021,16,50
60370,7,10,6,2021,15,4
60369,24,10,6,2021,13,50
60365,2,10,6,2021,12,47
60361,11,9,6,2021,19,39
60360,8,9,6,2021,15,30
60359,6,9,6,2021,13,25
60358,0,9,6,2021,11,18
60357,14,8,6,2021,20,9
60356,6,8,6,2021,18,1
60355,9,8,6,2021,13,19
60352,20,6,6,2021,19,48
60351,6,6,6,2021,12,0
60348,4,5,6,2021,12,10
60347,0,5,6,2021,11,20
60344,51,4,6,2021,17,54
60342,6,3,6,2021,16,55
60341,19,3,6,2021,15,38
60340,4,2,6,2021,17,9
60339,22,2,6,2021,16,9
60337,5,2,6,2021,11,56
60336,0,1,6,2021,14,2
60335,2,1,6,2021,13,5
60333,7,31,5,2021,19,56
60332,9,31,5,2021,14,46
60331,4,31,5,2021,13,54
60330,1,31,5,2021,12,17
60329,5,31,5,2021,11,29
60325,159,28,5,2021,17,25
60323,1,28,5,2021,12,20
60322,34,28,5,2021,10,14
60320,3,27,5,2021,12,55
60319,2,26,5,2021,19,30
60318,1,26,5,2021,18,30
60317,24,26,5,2021,13,54
60314,12,24,5,2021,19,32
60313,16,24,5,2021,17,33
60310,51,21,5,2021,17,19
60308,3,21,5,2021,13,59
60307,3,20,5,2021,16,34
60306,0,19,5,2021,17,14
60305,21,19,5,2021,16,18
60301,2,19,5,2021,12,17
60296,1,18,5,2021,17,43
60295,5,17,5,2021,20,48
60294,9,17,5,2021,16,55
60289,54,14,5,2021,17,7
60287,39,14,5,2021,15,45
60286,4,13,5,2021,19,1
60285,19,13,5,2021,18,0
60282,15,13,5,2021,11,47
60281,3,12,5,2021,18,14
60279,12,12,5,2021,17,12
60278,5,11,5,2021,14,7
60277,5,11,5,2021,12,47
60255,89,7,5,2021,17,56
60253,8,5,5,2021,19,6
60252,28,3,5,2021,16,5
60250,7,30,4,2021,18,27
60248,48,30,4,2021,17,2
60246,9,30,4,2021,11,43
60245,16,29,4,2021,20,7
60244,1,29,4,2021,15,24
60243,4,29,4,2021,11,6
60242,19,28,4,2021,18,1
60241,1,28,4,2021,12,56
60240,2,27,4,2021,19,28
60239,1,27,4,2021,10,39
60238,0,26,4,2021,15,28
60236,1,24,4,2021,12,1
60231,67,23,4,2021,18,5
60230,5,23,4,2021,17,23
60229,3,23,4,2021,11,50
60228,3,21,4,2021,16,27
60226,31,20,4,2021,17,21
60224,2,20,4,2021,15,5
60223,1,20,4,2021,13,2
60222,10,20,4,2021,11,43
60221,2,19,4,2021,16,26
60218,105,16,4,2021,18,46
60217,2,16,4,2021,17,40
60216,1,16,4,2021,15,27
60215,0,16,4,2021,13,45
60214,5,16,4,2021,12,43
60213,1,15,4,2021,19,32
60212,9,15,4,2021,16,19
60211,49,14,4,2021,19,13
60210,4,14,4,2021,13,5
60209,1,12,4,2021,18,57
60208,9,11,4,2021,18,43
60207,11,11,4,2021,10,13
60205,28,9,4,2021,17,25
60203,7,9,4,2021,12,37
60202,3,8,4,2021,17,48
60201,3,8,4,2021,11,5
60200,36,7,4,2021,16,23
60199,11,7,4,2021,14,36
60198,2,7,4,2021,12,3
60197,7,6,4,2021,17,29
60196,1,6,4,2021,13,21
60194,9,6,4,2021,10,59
60188,130,5,4,2021,18,47
60187,4,5,4,2021,14,25
60186,7,5,4,2021,13,3
60185,8,4,4,2021,12,33
60184,0,2,4,2021,19,31
60183,2,2,4,2021,16,29
60182,0,2,4,2021,15,10
60181,0,2,4,2021,14,0
60180,3,1,4,2021,18,2
60179,4,31,3,2021,19,14
60178,0,31,3,2021,16,36
60177,2,31,3,2021,15,15
60176,1,31,3,2021,14,15
60175,0,31,3,2021,12,54
60174,11,30,3,2021,14,40
60173,2,30,3,2021,13,50
60171,13,26,3,2021,12,50
60170,1,25,3,2021,18,0
60169,0,25,3,2021,16,40
60167,3,23,3,2021,20,2
60166,4,22,3,2021,18,52
60165,3,19,3,2021,22,1
60164,0,18,3,2021,19,33
60163,1,18,3,2021,18,48
60162,19,18,3,2021,13,53
60161,2,18,3,2021,11,30
60160,1,17,3,2021,19,45
60158,2,11,3,2021,15,54
60157,11,10,3,2021,17,23
60156,0,10,3,2021,12,59
60155,5,9,3,2021,19,29
60154,0,9,3,2021,18,31
60153,3,9,3,2021,17,30
60152,1,9,3,2021,16,31
60151,3,9,3,2021,15,14
60150,30,4,3,2021,19,1
60148,1,3,3,2021,13,50
60147,1,2,3,2021,15,32
60146,3,2,3,2021,14,40
60145,0,2,3,2021,13,43
60144,1,1,3,2021,14,58
60143,4,1,3,2021,13,24
60142,2,26,2,2021,19,17
60141,1,26,2,2021,18,31
60140,3,26,2,2021,17,47
60139,3,26,2,2021,15,41
60138,1,26,2,2021,11,24
60137,4,25,2,2021,19,11
60136,16,25,2,2021,15,22
60134,3,25,2,2021,12,56
60133,2,25,2,2021,11,24
60132,4,24,2,2021,14,15
60131,0,24,2,2021,13,11
60130,1,24,2,2021,12,3
60129,45,22,2,2021,18,27
60128,4,21,2,2021,12,14
60126,2,20,2,2021,11,49
60125,2,19,2,2021,21,21
60122,22,19,2,2021,12,34
60121,1,19,2,2021,11,21
60120,18,18,2,2021,20,13
60119,10,18,2,2021,16,21
60115,0,17,2,2021,11,17
60107,2,16,2,2021,16,14
60106,15,16,2,2021,15,13
60105,14,15,2,2021,18,32
60104,0,15,2,2021,16,16
60103,7,15,2,2021,13,4
60102,35,13,2,2021,14,29
60101,7,12,2,2021,17,50
60100,4,12,2,2021,16,54
60099,18,12,2,2021,15,58
60098,10,11,2,2021,19,12
60097,95,11,2,2021,15,22
60096,2,10,2,2021,19,4
60095,0,9,2,2021,17,33
60094,16,9,2,2021,15,40
60093,3,8,2,2021,16,2
60092,2,8,2,2021,15,1
60091,0,4,2,2021,18,1
60090,1,4,2,2021,15,5
60089,2,3,2,2021,16,0
60087,7,3,2,2021,13,10
60086,1,3,2,2021,12,10
60085,3,2,2,2021,17,48
60084,5,2,2,2021,16,16
60083,9,2,2,2021,15,12
60082,1,2,2,2021,12,53
60081,2,2,2,2021,11,44
60080,20,1,2,2021,14,54
60079,27,29,1,2021,17,1
60078,10,29,1,2021,12,31
60077,6,28,1,2021,16,19
60075,4,27,1,2021,15,24
60074,5,27,1,2021,12,36
60073,15,25,1,2021,18,28
60072,3,25,1,2021,16,30
60071,0,22,1,2021,14,15
60070,4,22,1,2021,11,52
60069,2,21,1,2021,13,54
60068,2,20,1,2021,14,6
60067,3,19,1,2021,17,21
60066,3,19,1,2021,15,37
60065,11,18,1,2021,13,28
60064,5,15,1,2021,15,20
60063,5,14,1,2021,16,12
60062,0,13,1,2021,16,52
60060,3,13,1,2021,14,18
60054,2,12,1,2021,14,20
60053,2,12,1,2021,13,22
60052,0,11,1,2021,18,0
60051,17,11,1,2021,15,51
60049,16,10,1,2021,18,37
60048,3,8,1,2021,19,23
60047,4,30,12,2020,14,7
60046,1,29,12,2020,14,18
60045,7,29,12,2020,13,27
60044,4,29,12,2020,12,27
60043,6,28,12,2020,11,27
60042,9,25,12,2020,14,16
60041,8,25,12,2020,13,32
60040,6,24,12,2020,14,9
60039,10,23,12,2020,16,33
60038,3,23,12,2020,13,3
60036,9,22,12,2020,13,30
60034,0,21,12,2020,20,0
60033,14,21,12,2020,19,31
60032,0,21,12,2020,16,29
60031,3,21,12,2020,14,19
60030,1,18,12,2020,20,25
60029,7,18,12,2020,12,40
60026,4,17,12,2020,12,45
60025,4,17,12,2020,11,41
60023,0,17,12,2020,10,54
60022,4,16,12,2020,17,46
60021,2,16,12,2020,15,5
60020,3,16,12,2020,14,8
60019,1,15,12,2020,15,55
60018,0,14,12,2020,18,52
60017,4,14,12,2020,13,24
59806,18,10,12,2020,18,58
59804,11,9,12,2020,17,7
59803,24,9,12,2020,13,53
59801,2,8,12,2020,17,48
59800,2,8,12,2020,16,58
59799,20,8,12,2020,14,3
59798,6,7,12,2020,12,39
59794,6,4,12,2020,13,6
59793,20,3,12,2020,20,1
59792,55,3,12,2020,12,15
59791,13,2,12,2020,19,26
59790,52,2,12,2020,17,48
59789,4,2,12,2020,16,23
59788,1,2,12,2020,12,12
59787,2,1,12,2020,18,49
59786,3,1,12,2020,17,34
59785,15,1,12,2020,15,54
59781,0,30,11,2020,13,46
59780,4,30,11,2020,13,28
59779,1,30,11,2020,12,12
59777,0,29,11,2020,20,39
59776,2,29,11,2020,18,28
59771,8,28,11,2020,14,17
59769,9,27,11,2020,17,55
59768,1,27,11,2020,17,30
59767,0,27,11,2020,12,39
59766,3,26,11,2020,19,39
59764,16,26,11,2020,17,30
59761,6,26,11,2020,15,23
59760,2,25,11,2020,17,6
59759,19,25,11,2020,15,21
59758,9,25,11,2020,12,4
59757,4,24,11,2020,20,29
59756,5,24,11,2020,16,1
59754,3,23,11,2020,19,8
59753,1,23,11,2020,12,13
59752,5,20,11,2020,14,17
59751,2,19,11,2020,13,18
59750,7,19,11,2020,11,31
59748,3,19,11,2020,11,9
59747,14,18,11,2020,17,18
59746,3,17,11,2020,16,47
59745,3,17,11,2020,14,55
59744,6,16,11,2020,17,31
59743,10,16,11,2020,13,41
59740,1,13,11,2020,17,20
59739,12,13,11,2020,15,1
59738,5,12,11,2020,13,7
59737,2,11,11,2020,17,10
59735,14,11,11,2020,13,14
59734,8,11,11,2020,11,4
59733,1,10,11,2020,22,49
59732,0,10,11,2020,20,5
59731,1,9,11,2020,18,32
59730,8,9,11,2020,14,20
59728,2,6,11,2020,17,33
59724,18,5,11,2020,13,43
59723,37,3,11,2020,12,50
59722,66,2,11,2020,13,53
59721,4,28,10,2020,14,50
59720,27,28,10,2020,13,49
59719,12,26,10,2020,19,40
59718,8,26,10,2020,18,42
59716,11,23,10,2020,11,23
59715,2,22,10,2020,19,11
59714,4,22,10,2020,15,3
59712,6,21,10,2020,15,56
59711,3,20,10,2020,18,13
59710,3,20,10,2020,14,1
59708,0,16,10,2020,15,52
59707,7,15,10,2020,14,2
59706,5,14,10,2020,17,0
59704,10,13,10,2020,14,23
59703,0,13,10,2020,14,7
59702,6,13,10,2020,11,33
59701,6,12,10,2020,16,33
59700,9,12,10,2020,12,20
59698,62,9,10,2020,16,34
